CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Contract,Monthly Charges,Churn_Probability,Churn_Risk_Band
3865-ZFZIB,Male,No,No,No,19,Two year,19.65,0.0112,Low
8277-RVRSV,Female,No,Yes,Yes,33,One year,24.15,0.0112,Low
3873-WOSBC,Male,No,Yes,No,67,Two year,25.6,0.0112,Low
6981-TDRFT,Male,No,Yes,Yes,44,One year,54.3,0.0111,Low
1395-WSWXR,Male,No,No,No,24,Two year,20.75,0.0111,Low
4567-AKPIA,Female,No,Yes,Yes,41,One year,109.1,0.0111,Low
5699-BNCAS,Male,Yes,No,No,71,Two year,24.65,0.0111,Low
2023-VQFDL,Male,No,No,No,18,Month-to-month,19.0,0.0111,Low
6047-SUHPR,Male,No,Yes,Yes,39,One year,59.8,0.0111,Low
3633-CDBUW,Male,No,No,Yes,17,One year,80.85,0.0111,Low
0301-KOBTQ,Male,No,No,No,32,Two year,20.05,0.011,Low
3118-UHVVQ,Female,No,Yes,No,68,Two year,25.8,0.011,Low
6614-FHDBO,Male,No,No,No,72,Two year,109.2,0.011,Low
4685-TFLLS,Male,No,Yes,Yes,18,One year,19.8,0.011,Low
0305-SQECB,Female,No,No,Yes,11,One year,36.05,0.011,Low
1696-HXOWK,Female,No,Yes,No,71,One year,95.65,0.0109,Low
5781-RFZRP,Male,No,Yes,No,71,Two year,73.5,0.0109,Low
6937-GCDGQ,Male,No,Yes,Yes,19,One year,48.95,0.0109,Low
1779-PWPMG,Female,Yes,Yes,No,72,Two year,114.65,0.0109,Low
1093-YSWCA,Male,No,No,No,11,Two year,19.55,0.0109,Low
6176-YJWAS,Male,No,Yes,No,72,Two year,97.95,0.0108,Low
4884-LEVMQ,Male,No,Yes,No,39,Two year,20.45,0.0108,Low
3468-DRVQJ,Female,No,Yes,Yes,10,One year,70.3,0.0108,Low
1036-GUDCL,Male,No,Yes,Yes,60,Month-to-month,79.05,0.0108,Low
3910-MRQOY,Female,No,Yes,No,72,Two year,19.4,0.0108,Low
1222-KJNZD,Male,No,Yes,Yes,40,Month-to-month,20.4,0.0108,Low
9135-MGVPY,Male,No,Yes,No,69,Two year,84.7,0.0107,Low
6094-ZIVKX,Female,No,No,No,68,One year,54.45,0.0107,Low
9091-WTUUY,Male,No,Yes,No,64,Two year,69.25,0.0107,Low
1767-CJKBA,Male,No,No,No,66,Two year,25.1,0.0107,Low
5310-NOOVA,Male,No,No,No,46,Two year,19.95,0.0106,Low
4815-TUMEQ,Female,No,No,No,10,One year,19.3,0.0106,Low
5993-JSUWV,Female,No,No,No,66,Two year,61.15,0.0106,Low
1536-YHDOE,Male,No,Yes,Yes,17,One year,62.1,0.0105,Low
4703-MQYKT,Male,No,No,No,21,Two year,19.6,0.0105,Low
2900-PHPLN,Female,Yes,Yes,No,70,Two year,19.55,0.0105,Low
0362-RAOQO,Female,No,No,No,40,Two year,19.65,0.0104,Low
9184-GALIL,Female,No,Yes,Yes,38,Month-to-month,20.45,0.0104,Low
0961-ZWLVI,Male,No,No,Yes,49,One year,109.2,0.0104,Low
8701-DGLVH,Male,No,No,No,51,Two year,20.45,0.0103,Low
1221-GHZEP,Female,No,No,No,62,Two year,65.1,0.0103,Low
0320-DWVTU,Female,No,No,No,53,Two year,99.5,0.0103,Low
4713-ZBURT,Male,No,No,Yes,45,Two year,99.7,0.0103,Low
4291-HYEBC,Female,Yes,Yes,Yes,28,One year,39.1,0.0103,Low
9668-PUGNU,Male,No,Yes,No,71,Two year,24.5,0.0103,Low
8421-WZOOW,Female,Yes,Yes,Yes,57,Month-to-month,95.3,0.0103,Low
8404-VIOMB,Female,No,No,No,66,Two year,62.5,0.0102,Low
8917-FAEMR,Female,No,No,No,37,Two year,19.85,0.0102,Low
9624-EGDEQ,Female,No,No,No,37,Two year,19.8,0.0102,Low
7596-IIWYC,Female,No,No,No,27,Two year,20.25,0.0101,Low
3963-RYFNS,Female,No,No,No,72,Two year,116.45,0.0101,Low
6967-QIQRV,Male,No,Yes,Yes,15,One year,101.9,0.0101,Low
5055-BRMNE,Female,No,Yes,Yes,67,Two year,106.7,0.0101,Low
5006-MXVRN,Female,No,No,No,39,Two year,20.7,0.01,Low
5469-NUJUR,Male,No,No,No,19,Two year,19.95,0.01,Low
5406-KGRMX,Female,No,No,No,71,Two year,24.55,0.01,Low
2380-DAMQP,Female,No,Yes,No,72,Two year,115.15,0.01,Low
5857-XRECV,Female,No,No,Yes,2,One year,20.5,0.0099,Low
0743-HRVFF,Female,No,Yes,Yes,51,One year,56.15,0.0099,Low
4102-HLENU,Female,No,Yes,No,67,Two year,65.65,0.0099,Low
8984-HPEMB,Female,No,No,No,71,Two year,118.65,0.0099,Low
7919-ZODZZ,Female,No,Yes,Yes,10,One year,65.9,0.0099,Low
2878-RMWXY,Male,Yes,Yes,No,72,Two year,102.65,0.0099,Low
3779-OSWCF,Female,No,Yes,No,71,Two year,93.2,0.0099,Low
1096-ADRUX,Female,No,Yes,Yes,66,One year,74.25,0.0099,Low
9795-SHUHB,Female,No,Yes,No,66,Two year,58.2,0.0099,Low
5982-XMDEX,Female,No,No,No,65,Two year,26.5,0.0099,Low
4012-YCFAI,Male,No,Yes,No,60,Two year,61.35,0.0099,Low
6265-FRMTQ,Male,No,No,No,31,Two year,20.4,0.0098,Low
3569-VLDHH,Male,No,Yes,Yes,66,One year,75.1,0.0098,Low
1297-VQDRP,Male,Yes,Yes,Yes,68,One year,107.15,0.0098,Low
4139-DETXS,Female,No,Yes,No,72,Two year,64.45,0.0098,Low
2384-OVPSA,Female,Yes,No,No,38,Two year,20.2,0.0098,Low
4698-KVLLG,Female,Yes,No,No,51,Two year,19.6,0.0098,Low
5174-ITUMV,Male,No,Yes,Yes,67,One year,105.4,0.0097,Low
2796-NNUFI,Female,No,Yes,No,46,Two year,19.95,0.0097,Low
6586-PSJOX,Male,No,No,Yes,15,One year,55.2,0.0096,Low
7205-BAIAD,Female,No,No,No,40,Two year,20.6,0.0096,Low
1697-BCSHV,Female,No,Yes,Yes,58,Month-to-month,66.8,0.0096,Low
8707-HOEDG,Female,No,Yes,Yes,70,Two year,110.2,0.0096,Low
9239-GZHZE,Female,No,Yes,No,72,Two year,113.65,0.0096,Low
3612-YVGSJ,Female,No,Yes,No,71,Two year,24.45,0.0095,Low
0254-FNMCI,Female,No,No,No,72,Two year,109.9,0.0095,Low
1047-RNXZV,Male,No,No,No,43,Two year,19.55,0.0095,Low
3454-JFUBC,Male,Yes,No,No,68,Two year,20.0,0.0095,Low
8414-OOEEL,Male,No,No,Yes,66,Two year,79.5,0.0095,Low
7105-BENQF,Male,No,No,Yes,15,One year,64.85,0.0095,Low
9435-JMLSX,Male,No,Yes,No,71,Two year,86.1,0.0095,Low
9541-ZPSEA,Male,No,Yes,Yes,68,Two year,80.35,0.0094,Low
2550-AEVRU,Female,No,Yes,Yes,57,One year,53.45,0.0094,Low
8328-SKJNO,Male,No,No,Yes,23,One year,40.65,0.0094,Low
2274-XUATA,Male,Yes,Yes,No,72,Two year,63.1,0.0094,Low
8204-YJCLA,Male,Yes,Yes,No,72,Two year,64.8,0.0094,Low
6484-LATFU,Male,No,No,No,68,Two year,24.55,0.0094,Low
5472-CVMDX,Female,No,No,No,68,Two year,38.9,0.0094,Low
4129-LYCOI,Female,No,No,Yes,67,Two year,104.0,0.0093,Low
6961-MJKBO,Male,No,No,No,47,Two year,20.45,0.0093,Low
4644-PIZRT,Male,No,Yes,Yes,17,One year,70.35,0.0093,Low
9964-WBQDJ,Female,No,Yes,No,71,Two year,24.4,0.0093,Low
7014-ZZXAW,Female,No,Yes,No,71,Two year,24.25,0.0093,Low
1929-ZCBHE,Male,No,Yes,Yes,47,One year,40.3,0.0093,Low
0191-EQUUH,Female,No,No,Yes,25,Two year,35.05,0.0093,Low
7643-RCHXS,Female,No,Yes,Yes,63,Two year,19.35,0.0092,Low
2346-CZYIL,Male,No,No,No,27,Two year,20.35,0.0092,Low
1094-BKOSX,Female,No,Yes,Yes,45,One year,51.0,0.0091,Low
6698-OXETB,Male,No,No,No,11,Two year,20.4,0.0091,Low
8213-TAZPM,Female,No,Yes,Yes,69,One year,108.75,0.0091,Low
5231-FIQPA,Female,No,No,No,41,Two year,19.85,0.0091,Low
1064-FBXNK,Male,No,Yes,Yes,1,One year,19.85,0.009,Low
6668-CNMFP,Female,No,Yes,Yes,19,One year,89.35,0.009,Low
2388-LAESQ,Female,Yes,Yes,No,72,Two year,114.85,0.009,Low
0336-KXKFK,Male,No,No,No,72,Two year,61.2,0.0089,Low
3549-ZTMNH,Male,No,Yes,Yes,12,Two year,24.0,0.0089,Low
0853-TWRVK,Male,No,Yes,No,72,Two year,105.6,0.0089,Low
0052-YNYOT,Female,No,No,No,67,One year,20.55,0.0089,Low
3372-CDXFJ,Male,No,Yes,Yes,13,One year,24.5,0.0089,Low
7163-OCEQI,Male,No,Yes,Yes,22,One year,78.65,0.0089,Low
0123-CRBRT,Female,No,Yes,No,61,Two year,88.1,0.0088,Low
4826-DXMUP,Male,No,No,Yes,35,One year,72.1,0.0088,Low
7996-BPXHY,Female,No,Yes,Yes,13,Two year,25.0,0.0088,Low
5529-GIBVH,Female,No,No,No,47,Two year,20.15,0.0088,Low
8859-DZTGQ,Male,No,No,No,33,Two year,20.35,0.0087,Low
4979-HPRFL,Male,No,Yes,Yes,56,Two year,24.15,0.0087,Low
1790-NESIO,Female,No,No,No,13,Two year,20.4,0.0087,Low
4097-YODCF,Male,No,No,Yes,34,One year,103.8,0.0087,Low
9919-FZDED,Male,Yes,Yes,No,72,Two year,84.1,0.0087,Low
4443-EMBNA,Female,No,Yes,No,71,Two year,24.75,0.0087,Low
1174-FGIFN,Female,No,Yes,Yes,28,One year,90.45,0.0086,Low
6754-WKSHP,Male,No,No,Yes,30,One year,25.35,0.0086,Low
7446-KQISO,Male,No,Yes,Yes,45,Two year,109.75,0.0086,Low
5269-NRGDP,Male,No,Yes,Yes,42,One year,73.15,0.0086,Low
4937-QPZPO,Male,No,Yes,Yes,61,One year,99.9,0.0086,Low
5808-TOTXO,Female,No,No,Yes,3,One year,20.55,0.0086,Low
7103-ZGVNT,Female,No,Yes,Yes,69,One year,73.7,0.0085,Low
2097-YVPKN,Male,No,No,No,65,Two year,25.75,0.0085,Low
1231-YNDEK,Male,No,No,No,58,Two year,19.15,0.0085,Low
9617-UDPEU,Female,No,No,No,22,One year,19.25,0.0085,Low
2056-EVGZL,Male,No,Yes,Yes,68,One year,105.75,0.0085,Low
2292-XQWSV,Male,No,Yes,Yes,40,One year,60.3,0.0085,Low
6559-RAKOZ,Male,No,Yes,Yes,49,One year,97.95,0.0085,Low
5914-GXMDA,Female,No,Yes,No,32,One year,19.3,0.0084,Low
9339-FIIJL,Male,No,Yes,No,72,Two year,85.95,0.0084,Low
6418-PIQSP,Female,No,Yes,No,62,Two year,81.0,0.0084,Low
1987-AUELQ,Female,No,Yes,No,71,Two year,25.05,0.0084,Low
0916-KNFAJ,Male,No,Yes,No,61,Two year,69.9,0.0084,Low
9844-FELAJ,Female,Yes,Yes,Yes,70,One year,107.9,0.0084,Low
2796-UUZZO,Male,No,Yes,Yes,63,Month-to-month,80.3,0.0084,Low
7826-VVKWT,Female,Yes,Yes,Yes,24,Two year,96.55,0.0084,Low
4565-NLZBV,Female,No,Yes,No,71,Two year,24.65,0.0084,Low
6967-PEJLL,Male,No,Yes,Yes,37,One year,40.2,0.0083,Low
9242-TKFSV,Male,No,Yes,No,72,Two year,65.1,0.0083,Low
5275-PMFUT,Male,No,Yes,No,72,Two year,64.8,0.0083,Low
4625-LAMOB,Male,No,No,No,44,Two year,20.4,0.0083,Low
3022-BEXHZ,Male,No,Yes,Yes,67,Two year,111.2,0.0083,Low
7596-ZYWBB,Female,No,No,No,65,Two year,59.6,0.0083,Low
8853-TZDGH,Female,No,No,No,72,Two year,111.6,0.0083,Low
8619-IJNDK,Female,No,Yes,No,71,Two year,64.05,0.0083,Low
1163-VIPRI,Female,No,Yes,Yes,65,Two year,109.3,0.0083,Low
8249-THVEC,Male,No,Yes,Yes,51,One year,19.4,0.0082,Low
5199-FPUSP,Male,No,No,Yes,33,One year,34.05,0.0082,Low
4700-UBQMV,Male,No,Yes,Yes,21,One year,75.9,0.0082,Low
4361-FEBGN,Male,No,No,No,48,Two year,20.15,0.0082,Low
8148-NLEGT,Female,No,Yes,Yes,42,Two year,22.95,0.0082,Low
9648-BCHKM,Female,No,Yes,Yes,18,Two year,24.65,0.0082,Low
5848-FHRFC,Female,No,No,No,68,Two year,20.05,0.0081,Low
3620-EHIMZ,Female,No,Yes,Yes,52,Two year,19.35,0.0081,Low
0234-TEVTT,Female,No,Yes,Yes,48,One year,45.0,0.008,Low
0859-YGKFW,Male,No,Yes,Yes,18,One year,20.05,0.008,Low
8402-OOOHJ,Female,No,No,No,41,Two year,20.65,0.008,Low
2519-TWKFS,Male,No,Yes,Yes,25,One year,55.1,0.008,Low
7544-ZVIKX,Male,No,Yes,Yes,58,One year,105.05,0.0079,Low
6617-WLBQC,Female,No,Yes,Yes,23,One year,81.85,0.0079,Low
1043-UXOVO,Female,No,No,No,71,Two year,113.15,0.0079,Low
4032-RMHCI,Female,No,Yes,Yes,41,One year,35.4,0.0079,Low
2969-WGHQO,Female,No,Yes,Yes,7,One year,69.45,0.0079,Low
1729-VLAZJ,Female,No,No,Yes,10,One year,40.25,0.0078,Low
5375-XLDOF,Male,No,Yes,Yes,69,Two year,114.35,0.0078,Low
9153-BTBVV,Female,No,Yes,No,71,Two year,25.0,0.0078,Low
8812-ZRHFP,Female,No,Yes,Yes,30,One year,86.45,0.0078,Low
5197-YPYBZ,Female,No,Yes,Yes,12,Two year,25.25,0.0078,Low
6840-RESVB,Male,No,Yes,Yes,24,One year,84.8,0.0078,Low
5186-PEIZU,Female,No,No,No,35,Month-to-month,19.25,0.0078,Low
8896-RAZCR,Female,No,No,No,44,Two year,19.9,0.0077,Low
3097-FQTVJ,Female,No,No,No,41,Two year,20.0,0.0077,Low
8966-OIQHG,Female,No,Yes,Yes,22,One year,20.75,0.0077,Low
6103-LIANB,Male,No,Yes,Yes,59,Two year,99.5,0.0077,Low
4419-UJMUS,Male,No,Yes,Yes,69,Two year,99.35,0.0077,Low
0020-INWCK,Female,No,Yes,Yes,71,Two year,95.75,0.0077,Low
5837-LXSDN,Female,No,Yes,Yes,21,One year,58.85,0.0077,Low
7898-PDWQE,Male,No,Yes,No,71,Two year,80.4,0.0076,Low
6725-TPKJO,Male,No,No,No,44,Two year,20.05,0.0076,Low
0374-FIUCA,Male,No,Yes,No,65,Two year,20.4,0.0076,Low
3836-FZSDJ,Male,Yes,Yes,No,71,Two year,24.85,0.0076,Low
0048-LUMLS,Male,No,Yes,Yes,37,One year,91.2,0.0075,Low
4872-JCVCA,Female,No,Yes,No,71,Two year,47.6,0.0075,Low
3774-VBNXY,Female,No,Yes,No,64,Two year,20.2,0.0075,Low
4883-KCPZJ,Female,No,Yes,Yes,22,Two year,25.25,0.0075,Low
8099-MZPUJ,Male,No,Yes,Yes,48,Two year,111.8,0.0074,Low
5846-ABOBJ,Male,No,Yes,No,71,Two year,24.45,0.0074,Low
5602-BVFMK,Female,No,No,No,12,One year,19.3,0.0074,Low
2207-RYYRL,Male,No,Yes,Yes,52,Two year,24.55,0.0074,Low
9677-AVKED,Female,No,No,Yes,53,One year,84.6,0.0073,Low
5684-FJVYR,Female,No,Yes,No,72,Two year,90.35,0.0073,Low
7722-CVFXN,Male,No,Yes,Yes,54,One year,105.2,0.0073,Low
4227-OJHAL,Female,No,Yes,Yes,68,One year,73.0,0.0073,Low
8319-QBEHW,Male,No,No,Yes,26,One year,39.95,0.0073,Low
2541-YGPKE,Male,No,Yes,Yes,42,One year,63.7,0.0073,Low
5846-NEQVZ,Male,No,Yes,No,71,Two year,70.85,0.0073,Low
5062-CJJKH,Male,No,Yes,Yes,25,One year,53.65,0.0073,Low
0056-EPFBG,Male,No,Yes,Yes,20,Two year,39.4,0.0073,Low
7515-LODFU,Male,Yes,No,No,69,Two year,20.3,0.0072,Low
8608-OZTLB,Male,No,Yes,Yes,38,One year,74.05,0.0072,Low
9769-TSBZE,Female,No,No,Yes,70,Two year,66.0,0.0072,Low
3567-PQTSO,Male,No,Yes,Yes,53,One year,105.25,0.0072,Low
3648-GZPHF,Male,No,Yes,Yes,32,One year,36.25,0.0071,Low
1004-NOZNR,Male,Yes,No,Yes,56,One year,94.8,0.0071,Low
6885-PKOAM,Female,No,Yes,No,71,Two year,85.75,0.0071,Low
3649-JPUGY,Male,No,No,No,72,Two year,88.6,0.0071,Low
2300-RQGOI,Female,No,No,No,38,Two year,20.05,0.0071,Low
2724-FJDYW,Male,No,No,Yes,39,One year,54.85,0.0071,Low
9746-MDMBK,Male,No,Yes,Yes,47,One year,113.45,0.007,Low
1937-OTUKY,Female,No,Yes,No,72,Two year,98.2,0.007,Low
9483-GCPWE,Male,No,No,Yes,9,One year,20.1,0.007,Low
2330-PQGDQ,Male,No,Yes,Yes,51,One year,84.2,0.007,Low
9467-ROOLM,Female,No,No,No,25,Month-to-month,19.05,0.007,Low
6670-MFRPK,Male,No,Yes,Yes,69,Two year,79.2,0.007,Low
1442-OKRJE,Male,No,Yes,Yes,66,One year,103.15,0.007,Low
6000-UKLWI,Male,No,No,No,41,Two year,20.15,0.007,Low
5126-RCXYW,Male,No,Yes,Yes,54,Two year,46.0,0.007,Low
6164-HAQTX,Male,No,No,No,71,Two year,53.95,0.0069,Low
1131-QQZEB,Male,Yes,Yes,No,71,Two year,23.95,0.0069,Low
2690-DVRVK,Male,No,Yes,Yes,5,One year,20.55,0.0069,Low
5593-SUAOO,Female,No,Yes,Yes,24,One year,83.15,0.0069,Low
1402-PTHGN,Female,No,Yes,Yes,18,One year,61.5,0.0069,Low
0582-AVCLN,Female,No,No,No,38,Two year,20.3,0.0069,Low
8292-ITGYJ,Female,No,Yes,Yes,45,Two year,24.65,0.0069,Low
4915-BFSXL,Male,No,Yes,Yes,70,Two year,68.95,0.0069,Low
6933-VLYFX,Male,No,Yes,Yes,31,One year,59.95,0.0068,Low
7161-DFHUF,Female,No,Yes,No,71,Two year,23.85,0.0068,Low
8464-EETCQ,Male,No,No,No,57,Two year,18.8,0.0068,Low
5324-KTGCG,Male,No,Yes,No,71,One year,20.85,0.0068,Low
7021-XSNYE,Male,No,Yes,Yes,7,Two year,49.65,0.0068,Low
2466-FCCPT,Female,No,Yes,Yes,20,One year,19.7,0.0068,Low
8610-ZIKJJ,Female,No,Yes,Yes,2,One year,20.3,0.0068,Low
1265-ZFOSD,Female,No,Yes,No,64,Two year,81.3,0.0068,Low
1599-EAHXY,Male,No,Yes,Yes,60,One year,23.95,0.0068,Low
7572-KPVKK,Male,No,No,Yes,62,Two year,104.05,0.0068,Low
6598-KELSS,Male,No,No,Yes,50,One year,43.05,0.0068,Low
0020-JDNXP,Female,No,Yes,Yes,34,One year,61.25,0.0067,Low
9581-GVBXT,Male,No,Yes,Yes,59,One year,34.8,0.0067,Low
5334-AFQJB,Male,Yes,No,No,72,Two year,25.1,0.0067,Low
9178-JHUVJ,Male,No,Yes,Yes,24,Two year,24.1,0.0067,Low
3812-LRZIR,Female,No,Yes,Yes,27,Two year,24.5,0.0067,Low
1042-HFUCW,Female,No,No,Yes,25,One year,54.75,0.0067,Low
0057-QBUQH,Female,No,No,Yes,43,Two year,25.1,0.0067,Low
5176-LMJXE,Female,No,No,No,47,Two year,20.55,0.0067,Low
2995-YWTCD,Female,No,Yes,Yes,19,Two year,24.9,0.0067,Low
8823-RLPWL,Female,No,Yes,No,72,Two year,110.65,0.0067,Low
6574-MCOEH,Female,No,Yes,Yes,33,One year,79.15,0.0067,Low
6061-GWWAV,Male,No,No,Yes,41,One year,70.2,0.0066,Low
4377-VDHYI,Male,No,Yes,Yes,32,One year,90.8,0.0066,Low
9680-NIAUV,Female,No,Yes,No,72,Two year,109.7,0.0066,Low
3973-SKMLN,Male,No,No,No,71,Two year,19.9,0.0065,Low
9764-REAFF,Female,No,Yes,No,59,Two year,18.4,0.0065,Low
3696-DFHHB,Female,No,No,No,68,Two year,25.5,0.0065,Low
9347-AERRL,Male,No,Yes,No,23,One year,19.3,0.0065,Low
2530-FMFXO,Male,No,Yes,Yes,56,Two year,103.2,0.0065,Low
8441-SHIPE,Female,No,No,No,67,Two year,25.6,0.0065,Low
4735-BJKOU,Female,No,No,No,40,Two year,20.15,0.0065,Low
7508-KBIMB,Male,No,Yes,Yes,24,One year,56.25,0.0065,Low
9710-NJERN,Female,No,No,No,39,Two year,20.15,0.0065,Low
5124-EOGYE,Male,No,No,No,31,Two year,20.45,0.0064,Low
4024-CSNBY,Female,No,Yes,No,72,Two year,94.25,0.0064,Low
9830-ECLEN,Male,No,Yes,Yes,58,One year,50.0,0.0064,Low
8849-PRIQJ,Female,No,Yes,Yes,67,One year,109.4,0.0064,Low
4829-ZLJTK,Female,Yes,Yes,No,72,Two year,112.4,0.0064,Low
7781-HVGMK,Female,No,Yes,No,72,Two year,65.2,0.0063,Low
5135-GRQJV,Male,Yes,Yes,No,72,Two year,114.5,0.0063,Low
3970-XGJDU,Female,No,No,No,62,Two year,19.2,0.0063,Low
6778-EICRF,Male,No,Yes,Yes,24,One year,74.8,0.0063,Low
9593-CVZKR,Female,No,Yes,Yes,56,Two year,24.45,0.0063,Low
6437-UDQJM,Female,Yes,Yes,No,72,Two year,84.1,0.0063,Low
1573-LGXBA,Male,No,Yes,Yes,57,One year,97.55,0.0063,Low
4393-GEADV,Male,No,Yes,Yes,70,Two year,114.75,0.0063,Low
2904-GGUAZ,Female,No,Yes,No,72,Two year,84.05,0.0063,Low
7688-AWMDX,Male,No,Yes,No,71,Two year,54.5,0.0063,Low
9845-QOMAD,Male,No,Yes,Yes,14,One year,19.75,0.0062,Low
0487-VVUVK,Male,No,Yes,Yes,25,Month-to-month,19.15,0.0062,Low
2592-HODOV,Male,No,No,No,13,One year,19.3,0.0062,Low
5549-ZGHFB,Male,No,Yes,Yes,50,Two year,24.95,0.0062,Low
3258-SYSWS,Male,Yes,No,No,72,Two year,113.8,0.0062,Low
8670-ERCJH,Male,No,No,No,72,Two year,113.4,0.0061,Low
7872-BAAZR,Female,No,Yes,Yes,53,One year,19.55,0.0061,Low
1561-BWHIN,Male,No,Yes,Yes,19,One year,19.8,0.0061,Low
1389-WNUIB,Female,No,Yes,Yes,20,One year,76.0,0.0061,Low
6481-LXPWL,Male,No,Yes,Yes,56,One year,36.1,0.0061,Low
2898-MRKPI,Male,No,Yes,Yes,68,One year,101.05,0.0061,Low
6813-GZQCG,Female,No,Yes,Yes,45,Two year,24.65,0.0061,Low
6421-SZVEM,Female,No,Yes,Yes,28,One year,82.85,0.0061,Low
8612-GXIDD,Male,No,Yes,Yes,12,Two year,25.4,0.006,Low
5494-WOZRZ,Female,No,Yes,No,71,Two year,82.0,0.006,Low
0221-NAUXK,Male,No,No,Yes,10,One year,19.95,0.006,Low
7815-PDTHL,Male,No,No,No,35,Two year,20.2,0.006,Low
1492-KGETH,Male,No,Yes,Yes,70,One year,78.35,0.006,Low
8146-QQKZH,Female,No,Yes,No,71,Two year,81.85,0.006,Low
9419-IPPBE,Female,No,Yes,Yes,51,One year,90.15,0.0059,Low
1448-CYWKC,Female,No,Yes,Yes,58,One year,105.2,0.0059,Low
4782-OSFXZ,Female,Yes,Yes,No,71,Two year,82.7,0.0059,Low
1439-LCGVL,Female,No,Yes,No,26,One year,19.2,0.0059,Low
1240-HCBOH,Female,No,No,No,67,Two year,26.1,0.0059,Low
5003-OKNNK,Female,No,Yes,Yes,15,One year,20.35,0.0059,Low
8922-NPKBJ,Male,No,Yes,Yes,42,Two year,19.35,0.0059,Low
0386-CWRGM,Female,No,Yes,Yes,46,Two year,19.4,0.0058,Low
2234-EOFPT,Male,No,Yes,No,72,Two year,79.35,0.0058,Low
1092-WPIVQ,Female,No,Yes,Yes,18,Two year,25.1,0.0058,Low
0197-PNKNK,Female,No,Yes,Yes,69,One year,84.45,0.0058,Low
0463-TXOAK,Male,No,No,Yes,52,Two year,25.6,0.0058,Low
0369-ZGOVK,Female,No,Yes,Yes,28,One year,70.4,0.0058,Low
3441-CGZJH,Female,No,Yes,Yes,43,One year,60.4,0.0058,Low
4135-FRWKJ,Female,Yes,Yes,Yes,55,One year,76.25,0.0058,Low
6762-NSODU,Female,No,Yes,Yes,46,Two year,19.4,0.0058,Low
1722-LDZJS,Male,No,Yes,Yes,53,One year,20.2,0.0058,Low
1734-ZMNTZ,Female,No,Yes,Yes,11,Two year,25.0,0.0057,Low
7636-PEPNS,Female,No,Yes,Yes,58,One year,44.1,0.0057,Low
8597-CTXVJ,Male,No,No,Yes,70,One year,64.95,0.0057,Low
7157-SMCFK,Male,No,No,Yes,61,Two year,19.75,0.0057,Low
3120-FAZKD,Male,No,Yes,Yes,54,Two year,24.05,0.0057,Low
3389-KTRXV,Female,No,Yes,Yes,23,Two year,23.85,0.0057,Low
6064-PUPMC,Male,No,Yes,Yes,23,One year,57.2,0.0057,Low
6719-FGEDO,Female,No,Yes,No,72,Two year,97.0,0.0057,Low
0071-NDAFP,Male,No,Yes,Yes,25,Two year,25.5,0.0057,Low
7005-CYUIL,Female,Yes,Yes,No,71,Two year,99.4,0.0057,Low
2626-VEEWG,Male,No,Yes,Yes,67,Two year,19.4,0.0056,Low
1167-OYZJF,Female,Yes,Yes,No,67,Two year,20.05,0.0056,Low
3301-VKTGC,Male,No,Yes,Yes,68,One year,85.5,0.0056,Low
7579-KKLOE,Male,No,Yes,No,71,Two year,91.25,0.0056,Low
1470-PSXNM,Male,No,Yes,Yes,49,One year,93.65,0.0056,Low
9912-OMZDS,Female,No,Yes,Yes,59,One year,106.15,0.0056,Low
9385-NXKDA,Female,No,Yes,No,72,Two year,82.65,0.0056,Low
3108-PCCGG,Male,Yes,Yes,No,72,Two year,84.45,0.0056,Low
7527-QNRUS,Male,No,Yes,Yes,17,Two year,25.15,0.0056,Low
0327-WFZSY,Male,No,Yes,Yes,39,One year,100.0,0.0056,Low
3896-ZVNET,Female,No,Yes,Yes,24,Two year,24.7,0.0055,Low
2057-BOYKM,Female,Yes,Yes,No,72,Two year,96.6,0.0055,Low
8779-YIQQA,Male,No,Yes,Yes,21,One year,19.8,0.0055,Low
7322-OCWHC,Male,Yes,Yes,No,72,Two year,93.05,0.0055,Low
6837-HAEVO,Male,No,Yes,Yes,69,Two year,105.0,0.0055,Low
6901-GOGZG,Male,No,No,Yes,60,Two year,84.95,0.0055,Low
3244-CQPHU,Female,Yes,No,No,72,Two year,110.1,0.0055,Low
9138-EFSMO,Male,No,Yes,Yes,26,One year,78.95,0.0054,Low
2725-IWWBA,Male,No,Yes,Yes,46,One year,56.9,0.0054,Low
8606-OEGQZ,Female,No,No,Yes,18,Two year,25.3,0.0054,Low
8838-GPHZP,Female,No,No,No,63,Two year,20.6,0.0054,Low
1309-XGFSN,Male,Yes,Yes,Yes,52,One year,80.85,0.0054,Low
1904-WAJAA,Female,No,Yes,Yes,24,Two year,64.35,0.0054,Low
1775-KWJKQ,Male,No,Yes,No,72,Two year,89.85,0.0054,Low
7762-ONLJY,Female,No,Yes,Yes,6,One year,19.7,0.0054,Low
3423-HHXAO,Female,No,Yes,Yes,14,One year,19.5,0.0054,Low
7319-ZNRTR,Male,No,Yes,Yes,25,One year,19.6,0.0054,Low
4537-CIBHB,Female,No,Yes,Yes,9,One year,20.25,0.0054,Low
9640-ZSLDC,Female,No,Yes,Yes,53,One year,60.6,0.0054,Low
3410-MHHUM,Female,No,Yes,Yes,44,One year,94.4,0.0054,Low
4636-OLWOE,Male,No,No,Yes,54,One year,61.0,0.0053,Low
